pessoas,maquinas,vazao_total,vazao_1,sensor_p1,vazao_2,sensor_p2,vazao_3,sensor_p3,vazamento,t_seg,hora,inicio_exp,fim_exp,meio_exp
67,0,2.57,0.78,1,1.10,1,0.69,1,1,41610,11:33:30,,,
68,2,3.28,1.20,0,1.05,1,1.02,0,1,41640,11:34:00,,,
68,2,2.99,0.90,0,1.19,1,0.90,0,1,41670,11:34:30,,,
68,3,3.01,1.07,0,1.11,0,0.83,1,1,41700,11:35:00,,,
69,0,2.89,1.06,1,0.75,1,1.08,0,1,41730,11:35:30,,,
68,0,2.44,0.87,0,0.80,1,0.77,1,1,41760,11:36:00,,,
69,1,2.38,0.75,1,0.78,1,0.84,1,1,41790,11:36:30,,,
69,1,3.06,1.13,1,1.18,0,0.75,1,1,41820,11:37:00,,,
69,4,3.17,0.83,1,1.17,0,1.17,0,1,41850,11:37:30,,,
70,5,3.21,0.84,1,1.08,0,1.29,1,1,41880,11:38:00,,,
71,5,2.76,0.84,1,0.92,1,1.01,0,1,41910,11:38:30,,,
72,2,3.23,1.19,1,1.03,1,1.01,0,1,41940,11:39:00,,,
72,3,2.77,0.87,0,1.03,1,0.87,1,1,41970,11:39:30,,,
73,0,2.59,0.79,1,0.92,0,0.87,0,1,42000,11:40:00,,,
73,5,3.57,1.19,0,1.03,1,1.34,0,1,42030,11:40:30,,,
73,2,2.95,0.98,0,0.97,0,1.00,1,1,42060,11:41:00,,,
74,5,3.15,1.02,1,1.04,1,1.09,0,1,42090,11:41:30,,,
75,4,3.16,0.98,0,1.14,1,1.04,1,1,42120,11:42:00,,,
74,0,2.67,0.77,1,1.12,0,0.78,1,1,42150,11:42:30,,,
74,2,2.93,1.16,0,0.81,1,0.97,1,1,42180,11:43:00,,,
74,1,2.93,0.93,1,0.85,1,1.15,1,1,42210,11:43:30,,,
74,0,2.91,1.19,0,0.78,1,0.94,0,1,42240,11:44:00,,,
74,3,2.65,0.89,1,0.86,0,0.90,1,1,42270,11:44:30,,,
74,1,2.59,0.79,1,1.02,0,0.78,1,1,42300,11:45:00,,,
74,5,3.55,1.39,1,0.87,0,1.29,1,1,42330,11:45:30,,,
73,2,3.01,0.81,0,1.17,0,1.03,1,1,42360,11:46:00,,,
73,4,3.04,1.09,0,0.88,1,1.06,0,1,42390,11:46:30,,,
73,5,3.15,1.01,1,0.92,0,1.22,0,1,42420,11:47:00,,,
74,2,3.11,1.06,0,1.18,0,0.87,0,0,42450,11:47:30,,,
73,2,2.90,0.82,1,1.19,0,0.89,1,1,42480,11:48:00,,,
73,2,2.79,0.83,1,0.85,0,1.11,1,1,42510,11:48:30,,,
73,1,2.70,1.03,0,0.86,1,0.80,1,1,42540,11:49:00,,,
73,3,3.05,0.92,1,0.91,1,1.22,1,1,42570,11:49:30,,,
73,1,2.91,0.88,0,0.79,1,1.24,0,1,42600,11:50:00,,,
72,5,3.21,1.17,0,0.94,1,1.10,1,1,42630,11:50:30,,,
72,3,3.15,1.11,0,1.13,0,0.91,1,1,42660,11:51:00,,,
73,1,2.77,0.85,0,0.89,0,1.04,0,0,42690,11:51:30,,,
74,3,3.67,1.22,0,1.34,0,1.11,1,1,42720,11:52:00,,,
75,5,3.54,1.22,1,1.40,0,0.92,0,1,42750,11:52:30,,,
76,1,2.52,0.79,0,0.87,1,0.86,1,1,42780,11:53:00,,,
76,1,3.13,0.90,0,1.20,1,1.03,0,1,42810,11:53:30,,,
76,1,2.84,0.81,0,1.21,1,0.82,1,1,42840,11:54:00,,,
76,1,3.00,0.98,1,0.96,0,1.06,1,1,42870,11:54:30,,,
76,4,3.11,1.02,0,0.94,0,1.14,1,1,42900,11:55:00,,,
75,5,2.81,0.92,0,0.97,0,0.91,0,0,42930,11:55:30,,,
76,0,2.87,0.78,1,0.82,0,1.27,1,1,42960,11:56:00,,,
76,1,2.65,0.87,0,0.95,0,0.83,0,0,42990,11:56:30,,,
77,1,2.85,1.14,1,0.85,1,0.86,0,1,43020,11:57:00,,,
76,5,3.14,0.91,0,1.07,1,1.15,1,1,43050,11:57:30,,,
75,3,3.26,1.03,1,1.23,1,0.99,0,1,43080,11:58:00,,,
75,5,3.73,1.11,0,1.34,1,1.28,0,1,43110,11:58:30,,,
75,3,3.22,1.05,1,1.14,1,1.03,0,1,43140,11:59:00,,,
74,5,3.19,0.94,1,1.02,1,1.23,1,1,43170,11:59:30,,,
73,4,2.89,0.88,0,0.87,0,1.14,1,1,43200,12:00:00,,,
72,0,2.95,0.81,1,1.14,0,1.00,1,1,43230,12:00:30,,,
73,4,3.23,1.04,0,0.91,0,1.28,0,0,43260,12:01:00,,,
74,5,3.11,1.14,0,0.93,1,1.04,1,1,43290,12:01:30,,,
75,2,3.38,0.96,1,1.25,1,1.17,1,1,43320,12:02:00,,,
75,0,2.74,0.86,1,1.10,1,0.77,0,1,43350,12:02:30,,,
75,3,3.47,0.93,1,1.23,1,1.31,0,1,43380,12:03:00,,,
75,0,3.19,0.88,0,1.15,1,1.15,1,1,43410,12:03:30,,,
75,1,2.66,0.96,1,0.90,1,0.80,1,1,43440,12:04:00,,,
75,3,2.97,1.13,0,0.88,1,0.95,1,1,43470,12:04:30,,,
75,1,3.30,1.24,1,0.92,1,1.15,0,1,43500,12:05:00,,,
75,4,3.26,1.30,0,1.09,1,0.88,1,1,43530,12:05:30,,,
75,5,3.32,1.20,0,1.22,0,0.90,0,0,43560,12:06:00,,,
75,0,2.72,0.78,0,0.93,0,1.01,1,1,43590,12:06:30,,,
75,2,2.81,0.83,0,0.94,1,1.04,0,1,43620,12:07:00,,,
75,4,2.74,0.95,1,0.91,0,0.88,0,1,43650,12:07:30,,,
75,5,3.47,1.39,0,0.94,0,1.13,0,0,43680,12:08:00,,,
75,5,3.48,1.06,1,1.19,1,1.23,0,1,43710,12:08:30,,,
75,4,3.14,1.08,1,0.86,1,1.20,1,1,43740,12:09:00,,,
76,5,3.89,1.32,0,1.33,1,1.24,0,1,43770,12:09:30,,,
76,3,3.32,1.21,1,1.13,0,0.98,1,1,43800,12:10:00,,,
76,3,3.18,1.06,0,0.96,0,1.16,1,1,43830,12:10:30,,,
75,3,3.52,1.01,1,1.23,1,1.27,1,1,43860,12:11:00,,,
75,0,2.57,0.83,1,0.96,1,0.77,0,1,43890,12:11:30,,,
75,1,3.19,1.12,0,0.82,1,1.25,1,1,43920,12:12:00,,,
75,0,3.27,1.03,0,1.17,0,1.07,0,0,43950,12:12:30,,,
75,5,3.57,1.26,1,1.10,0,1.21,0,1,43980,12:13:00,,,
76,5,3.52,1.13,0,1.23,0,1.17,1,1,44010,12:13:30,,,
76,1,3.23,1.20,0,1.23,0,0.79,0,0,44040,12:14:00,,,
77,5,3.82,1.42,1,1.15,0,1.24,1,1,44070,12:14:30,,,
78,3,2.88,0.91,0,0.89,0,1.08,1,1,44100,12:15:00,,,
79,0,3.23,1.10,0,0.88,1,1.25,0,1,44130,12:15:30,,,
80,4,3.49,1.44,0,1.03,0,1.02,0,0,44160,12:16:00,,,
80,1,3.14,1.20,1,0.88,1,1.05,1,1,44190,12:16:30,,,
81,0,2.48,0.85,1,0.81,1,0.82,0,1,44220,12:17:00,,,
81,3,3.44,1.22,0,0.94,1,1.28,0,1,44250,12:17:30,,,
81,2,2.82,0.88,1,0.92,1,1.02,0,1,44280,12:18:00,,,
81,0,2.73,1.03,0,0.84,0,0.86,1,1,44310,12:18:30,,,
80,0,3.60,1.25,0,1.14,1,1.21,1,1,44340,12:19:00,,,
80,1,4.72,0.92,1,0.88,0,0.92,1,1,44370,12:19:30,,,
79,3,3.36,1.13,1,1.06,1,1.18,1,1,44400,12:20:00,,,
79,3,3.68,0.98,0,1.33,0,1.37,0,0,44430,12:20:30,,,
79,4,3.60,1.36,1,1.32,0,0.92,1,1,44460,12:21:00,,,
79,5,3.39,1.12,1,0.96,1,1.31,1,1,44490,12:21:30,,,
80,3,3.22,1.10,0,0.89,0,1.23,0,0,44520,12:22:00,,,
79,2,3.05,1.10,1,1.09,0,0.85,0,1,44550,12:22:30,,,
78,0,3.32,0.94,0,1.28,1,1.10,0,1,44580,12:23:00,,,
78,5,3.75,1.39,0,1.36,0,1.00,0,0,44610,12:23:30,,,
78,3,3.52,1.10,1,1.13,1,1.29,1,1,44640,12:24:00,,,
79,2,3.05,0.89,0,0.93,0,1.23,0,0,44670,12:24:30,,,
79,3,3.19,1.29,0,1.01,0,0.88,1,1,44700,12:25:00,,,
78,4,3.37,1.25,0,1.01,1,1.11,0,1,44730,12:25:30,,,
78,5,3.49,1.19,1,1.30,1,1.00,0,1,44760,12:26:00,,,
77,4,3.24,0.92,0,1.11,0,1.22,1,1,44790,12:26:30,,,
78,4,3.33,1.07,0,1.06,0,1.20,1,1,44820,12:27:00,,,
78,1,3.10,1.17,0,1.01,1,0.92,0,1,44850,12:27:30,,,
78,5,3.78,1.48,0,0.94,1,1.36,1,1,44880,12:28:00,,,
79,0,3.07,0.98,1,1.14,1,0.95,0,1,44910,12:28:30,,,
79,1,3.01,1.31,1,0.84,1,0.85,0,1,44940,12:29:00,,,
78,4,3.73,1.09,0,1.25,1,1.39,0,1,44970,12:29:30,,,
79,2,2.73,0.86,1,0.95,0,0.91,1,1,45000,12:30:00,,,
79,2,3.15,1.03,0,0.95,0,1.17,1,1,45030,12:30:30,,,
79,1,3.66,1.21,0,1.29,0,1.16,0,0,45060,12:31:00,,,
79,1,2.86,0.85,1,1.09,0,0.92,0,1,45090,12:31:30,,,
80,0,2.99,0.99,0,1.14,1,0.86,1,1,45120,12:32:00,,,
81,4,3.72,1.02,0,1.37,1,1.33,0,1,45150,12:32:30,,,
81,5,3.44,1.00,1,1.42,0,1.03,0,1,45180,12:33:00,,,
81,5,3.92,1.48,0,1.48,0,0.97,0,0,45210,12:33:30,,,
82,4,2.92,0.96,1,0.95,1,1.02,1,1,45240,12:34:00,,,
81,1,3.52,1.00,1,1.22,1,1.30,0,1,45270,12:34:30,,,
81,0,2.78,0.87,0,0.85,0,1.05,0,0,45300,12:35:00,,,
81,4,3.47,1.04,0,0.99,1,1.44,1,1,45330,12:35:30,,,
81,1,3.24,1.29,1,0.87,1,1.07,0,1,45360,12:36:00,,,
81,2,3.37,1.13,1,1.24,1,1.00,1,1,45390,12:36:30,,,
81,2,3.17,0.96,0,1.06,0,1.15,0,0,45420,12:37:00,,,
81,3,3.56,0.98,1,1.41,0,1.17,0,1,45450,12:37:30,,,
80,3,4.16,1.34,1,1.40,1,1.42,0,1,45480,12:38:00,,,
79,1,2.98,0.82,0,1.15,0,1.00,1,1,45510,12:38:30,,,
79,5,3.35,1.09,0,1.22,0,1.04,1,1,45540,12:39:00,,,
79,3,3.17,1.13,1,0.92,1,1.12,0,1,45570,12:39:30,,,
80,5,3.15,1.00,0,1.09,0,1.06,0,0,45600,12:40:00,,,
81,4,3.13,1.07,1,1.11,0,0.94,0,1,45630,12:40:30,,,
81,1,2.84,0.97,0,0.84,0,1.03,1,1,45660,12:41:00,,,
80,0,3.24,1.14,1,1.03,0,1.07,0,1,45690,12:41:30,,,
80,1,3.23,1.15,0,1.05,1,1.03,0,1,45720,12:42:00,,,
80,5,3.61,1.06,1,1.37,1,1.19,1,1,45750,12:42:30,,,
80,2,3.23,1.13,0,1.13,1,0.97,0,1,45780,12:43:00,,,
80,4,3.37,1.23,0,1.21,0,0.93,1,1,45810,12:43:30,,,
80,0,3.03,1.05,1,0.82,1,1.16,1,1,45840,12:44:00,,,
79,1,3.02,0.88,1,1.04,1,1.10,0,1,45870,12:44:30,,,
78,4,3.09,0.99,1,1.17,0,0.94,1,1,45900,12:45:00,,,
77,0,3.24,0.97,1,1.04,1,1.22,0,1,45930,12:45:30,,,
76,5,3.33,1.09,0,1.19,0,1.05,0,0,45960,12:46:00,,,
76,3,3.39,1.34,0,1.20,0,0.85,1,1,45990,12:46:30,,,
75,4,3.29,1.30,0,0.99,1,1.00,1,1,46020,12:47:00,,,
76,4,3.74,1.34,0,1.06,0,1.33,0,0,46050,12:47:30,,,
75,5,3.73,1.38,0,1.34,1,1.01,0,1,46080,12:48:00,,,
75,1,2.72,0.89,1,0.93,1,0.90,1,1,46110,12:48:30,,,
74,1,3.16,1.22,1,0.96,0,0.97,1,1,46140,12:49:00,,,
74,4,2.93,0.92,1,1.04,0,0.97,0,1,46170,12:49:30,,,
75,0,2.51,0.89,0,0.76,1,0.86,0,1,46200,12:50:00,,,
75,5,3.31,1.30,0,0.94,0,1.06,0,0,46230,12:50:30,,,
75,2,3.73,1.32,0,1.32,1,1.10,1,1,46260,12:51:00,,,
76,4,2.99,0.93,0,1.03,0,1.04,0,0,46290,12:51:30,,,
77,3,3.06,1.03,1,0.91,0,1.12,1,1,46320,12:52:00,,,
76,4,3.09,0.92,1,1.05,1,1.12,1,1,46350,12:52:30,,,
75,0,3.26,1.00,0,1.15,1,1.10,0,1,46380,12:53:00,,,
76,2,2.77,0.82,0,1.11,1,0.84,0,1,46410,12:53:30,,,
76,3,2.89,0.97,0,0.92,1,1.00,1,1,46440,12:54:00,,,
76,3,3.55,1.02,0,1.26,1,1.28,0,1,46470,12:54:30,,,
76,0,3.03,0.97,0,0.88,1,1.17,1,1,46500,12:55:00,,,
76,5,3.50,1.28,1,1.23,0,0.99,1,1,46530,12:55:30,,,
77,5,3.31,1.12,1,1.02,0,1.17,1,1,46560,12:56:00,,,
77,3,2.78,0.87,0,1.00,0,0.92,1,1,46590,12:56:30,,,
77,4,2.97,1.00,0,1.03,0,0.94,0,0,46620,12:57:00,,,
78,1,2.76,0.96,1,0.86,1,0.94,1,1,46650,12:57:30,,,
77,3,3.26,0.91,0,1.25,0,1.09,0,0,46680,12:58:00,,,
78,3,3.22,1.01,1,0.93,1,1.28,1,1,46710,12:58:30,,,
79,2,3.65,0.92,0,1.37,1,1.36,1,1,46740,12:59:00,,,
80,2,3.26,1.07,1,1.26,1,0.92,1,1,46770,12:59:30,,,
81,4,3.64,1.45,0,0.96,1,1.23,0,1,46800,13:00:00,,,
82,5,4.17,1.49,0,1.18,1,1.49,0,1,46830,13:00:30,,,
82,3,3.59,1.02,0,1.15,0,1.41,0,0,46860,13:01:00,,,
82,4,3.65,1.17,1,1.24,1,1.25,0,1,46890,13:01:30,,,
82,4,3.86,1.47,1,1.04,1,1.35,1,1,46920,13:02:00,,,
82,3,3.07,0.98,1,1.05,1,1.04,0,1,46950,13:02:30,,,
81,4,3.36,1.23,0,1.00,1,1.13,0,1,46980,13:03:00,,,
81,2,3.25,1.24,0,0.88,1,1.13,1,1,47010,13:03:30,,,
81,5,3.80,0.97,1,1.51,1,1.33,0,1,47040,13:04:00,,,
82,1,3.14,1.19,0,1.01,0,0.95,0,0,47070,13:04:30,,,
83,3,3.14,0.98,0,0.96,1,1.20,0,1,47100,13:05:00,,,
84,3,3.72,0.97,0,1.31,0,1.43,1,1,47130,13:05:30,,,
85,5,3.29,1.10,0,1.03,1,1.15,1,1,47160,13:06:00,,,
85,4,3.29,1.03,0,1.24,1,1.02,1,1,47190,13:06:30,,,
85,5,4.17,1.32,1,1.58,0,1.27,1,1,47220,13:07:00,,,
85,3,3.32,1.16,0,1.13,1,1.03,0,1,47250,13:07:30,,,
85,2,3.70,1.42,1,1.21,0,1.06,0,1,47280,13:08:00,,,
85,2,3.65,1.11,1,1.10,0,1.45,1,1,47310,13:08:30,,,
86,5,3.87,1.24,0,1.44,0,1.20,1,1,47340,13:09:00,,,
87,3,3.69,0.97,0,1.45,0,1.27,1,1,47370,13:09:30,,,
87,3,3.59,1.08,1,1.07,1,1.44,1,1,47400,13:10:00,,,
87,2,3.07,1.14,1,0.96,1,0.96,1,1,47430,13:10:30,,,
87,4,3.57,1.13,1,1.00,0,1.44,1,1,47460,13:11:00,,,
87,4,3.85,1.46,0,1.09,0,1.30,0,0,47490,13:11:30,,,
87,5,3.45,1.34,1,1.07,0,1.05,0,1,47520,13:12:00,,,
88,4,3.92,1.31,1,1.56,0,1.05,0,1,47550,13:12:30,,,
88,5,4.40,1.47,0,1.48,1,1.45,1,1,47580,13:13:00,,,
88,0,3.80,1.14,1,1.40,1,1.26,0,1,47610,13:13:30,,,
88,4,3.67,1.07,0,1.32,1,1.28,1,1,47640,13:14:00,,,
88,4,3.60,0.98,0,1.02,1,1.59,0,1,47670,13:14:30,,,
88,0,3.16,1.00,0,1.04,0,1.13,1,1,47700,13:15:00,,,
89,3,3.40,1.13,0,1.00,1,1.27,1,1,47730,13:15:30,,,
90,2,3.14,1.04,1,1.05,0,1.04,1,1,47760,13:16:00,,,
90,1,3.24,1.17,0,0.95,0,1.12,1,1,47790,13:16:30,,,
89,4,4.05,1.45,1,1.33,0,1.27,0,1,47820,13:17:00,,,
89,1,3.19,0.96,0,1.30,0,0.93,0,0,47850,13:17:30,,,
89,4,4.43,1.34,0,1.54,0,1.54,0,0,47880,13:18:00,,,
89,0,2.70,0.89,0,0.92,0,0.89,1,1,47910,13:18:30,,,
90,3,3.54,1.13,1,1.09,1,1.31,0,1,47940,13:19:00,,,
91,3,3.59,1.14,1,1.01,0,1.43,0,1,47970,13:19:30,,,
90,1,3.22,0.95,0,1.08,0,1.19,0,0,48000,13:20:00,,,
91,0,3.44,1.07,0,0.99,1,1.38,1,1,48030,13:20:30,,,
92,5,4.30,1.66,1,1.25,1,1.39,0,1,48060,13:21:00,,,
93,0,3.27,0.97,0,0.95,0,1.35,1,1,48090,13:21:30,,,
92,0,3.45,1.03,1,1.30,1,1.12,0,1,48120,13:22:00,,,
93,4,4.22,1.48,0,1.08,1,1.66,1,1,48150,13:22:30,,,
93,5,4.05,1.27,1,1.21,1,1.58,0,1,48180,13:23:00,,,
94,3,3.81,1.19,0,1.34,1,1.29,1,1,48210,13:23:30,,,
95,4,4.14,1.32,0,1.26,1,1.56,0,1,48240,13:24:00,,,
96,5,4.58,1.60,0,1.52,1,1.46,0,1,48270,13:24:30,,,
97,2,3.80,1.37,1,1.36,0,1.07,0,1,48300,13:25:00,,,
98,2,4.01,1.11,1,1.38,1,1.52,1,1,48330,13:25:30,,,
97,5,4.73,1.52,1,1.49,0,1.71,1,1,48360,13:26:00,,,
96,0,3.58,1.30,0,0.99,1,1.30,1,1,48390,13:26:30,,,
97,0,3.41,1.04,1,1.02,0,1.35,0,1,48420,13:27:00,,,
97,3,4.30,1.15,0,1.51,1,1.64,1,1,48450,13:27:30,,,
97,0,3.85,1.29,1,1.39,1,1.17,1,1,48480,13:28:00,,,
98,2,3.92,1.34,0,1.29,1,1.29,0,1,48510,13:28:30,,,
99,0,3.93,1.11,1,1.55,0,1.27,0,1,48540,13:29:00,,,
99,3,4.57,1.13,0,1.68,1,1.76,1,1,48570,13:29:30,,,
99,5,4.59,1.78,0,1.28,1,1.53,1,1,48600,13:30:00,,,
98,1,3.71,1.66,0,1.01,1,1.04,1,1,48630,13:30:30,,,
98,1,4.42,1.32,1,1.61,1,1.49,1,1,48660,13:31:00,,,
99,3,4.12,1.36,0,1.68,0,1.08,0,0,48690,13:31:30,,,
100,5,4.87,1.82,1,1.75,1,1.29,1,1,48720,13:32:00,,,
100,0,4.32,1.04,0,1.61,0,1.67,0,0,48750,13:32:30,,,
101,3,3.96,1.11,0,1.45,0,1.41,0,0,48780,13:33:00,,,
101,3,3.51,1.18,0,1.20,1,1.14,0,1,48810,13:33:30,,,
102,3,3.62,1.14,0,1.21,1,1.27,0,1,48840,13:34:00,,,
102,5,3.60,1.24,1,1.17,1,1.19,0,1,48870,13:34:30,,,
102,3,4.60,1.40,0,1.71,1,1.49,0,1,48900,13:35:00,,,
102,5,3.99,1.31,1,1.45,1,1.24,1,1,48930,13:35:30,,,
102,5,4.83,1.57,1,1.71,1,1.55,1,1,48960,13:36:00,,,
102,5,4.44,1.53,0,1.60,1,1.32,1,1,48990,13:36:30,,,
101,4,4.50,1.80,1,1.21,1,1.49,1,1,49020,13:37:00,,,
102,0,4.37,1.31,1,1.70,1,1.36,1,1,49050,13:37:30,,,
102,4,4.01,1.33,0,1.34,1,1.34,0,1,49080,13:38:00,,,
103,0,4.03,1.34,1,1.24,0,1.45,0,1,49110,13:38:30,,,
103,4,3.78,1.31,0,1.28,1,1.20,0,1,49140,13:39:00,,,
104,0,4.15,1.51,0,1.18,1,1.46,0,1,49170,13:39:30,,,
104,4,4.58,1.26,0,1.54,0,1.78,0,0,49200,13:40:00,,,
104,1,3.63,1.38,1,1.10,0,1.14,1,1,49230,13:40:30,,,
104,1,3.86,1.49,0,1.07,1,1.30,1,1,49260,13:41:00,,,
105,5,4.38,1.39,1,1.51,0,1.47,0,1,49290,13:41:30,,,
105,1,4.36,1.08,1,1.55,0,1.72,1,1,49320,13:42:00,,,
105,2,4.84,1.71,1,1.77,1,1.35,0,1,49350,13:42:30,,,
105,4,4.53,1.74,0,1.51,0,1.29,1,1,49380,13:43:00,,,
105,0,3.37,1.12,0,1.21,1,1.05,0,1,49410,13:43:30,,,
104,0,4.08,1.22,0,1.16,1,1.70,1,1,49440,13:44:00,,,
103,1,4.26,1.48,0,1.33,0,1.44,1,1,49470,13:44:30,,,
103,1,3.82,1.37,0,1.33,1,1.12,1,1,49500,13:45:00,,,
103,3,4.12,1.52,0,1.37,0,1.23,0,0,49530,13:45:30,,,
103,5,4.48,1.85,0,1.35,1,1.28,1,1,49560,13:46:00,,,
103,0,3.23,1.07,1,1.11,0,1.05,0,1,49590,13:46:30,,,
102,0,4.35,1.59,0,1.21,1,1.55,1,1,49620,13:47:00,,,
102,3,3.88,1.33,0,1.35,1,1.20,1,1,49650,13:47:30,,,
102,4,4.20,1.48,1,1.23,0,1.48,0,1,49680,13:48:00,,,
101,4,4.71,1.32,0,1.78,1,1.61,1,1,49710,13:48:30,,,
100,4,4.41,1.52,1,1.46,1,1.43,0,1,49740,13:49:00,,,
100,3,4.11,1.59,1,1.41,0,1.11,0,1,49770,13:49:30,,,
100,0,3.55,1.00,1,1.28,0,1.27,1,1,49800,13:50:00,,,
100,4,4.69,1.70,0,1.53,0,1.46,0,0,49830,13:50:30,,,
101,0,3.25,1.01,1,1.23,0,1.01,1,1,49860,13:51:00,,,
101,1,3.47,1.17,1,1.11,0,1.19,0,1,49890,13:51:30,,,
100,3,3.75,1.16,1,1.29,0,1.29,1,1,49920,13:52:00,,,
99,1,3.82,1.21,1,1.14,1,1.47,1,1,49950,13:52:30,,,
100,0,3.71,1.19,0,1.15,0,1.37,1,1,49980,13:53:00,,,
100,5,4.84,1.52,0,1.86,1,1.46,1,1,50010,13:53:30,,,
99,3,3.51,1.21,0,1.17,0,1.13,1,1,50040,13:54:00,,,
99,0,4.55,1.30,0,1.60,0,1.65,0,0,50070,13:54:30,,,
99,0,3.49,1.02,0,1.32,0,1.15,0,0,50100,13:55:00,,,
100,5,3.87,1.39,0,1.36,1,1.13,0,1,50130,13:55:30,,,
99,4,3.92,1.34,0,1.09,1,1.49,0,1,50160,13:56:00,,,
99,5,4.96,1.68,0,1.57,1,1.72,1,1,50190,13:56:30,,,
99,1,4.11,1.53,1,1.34,0,1.24,0,1,50220,13:57:00,,,
99,2,4.26,1.70,1,1.41,1,1.15,0,1,50250,13:57:30,,,
99,5,4.21,1.49,1,1.27,0,1.45,1,1,50280,13:58:00,,,
98,4,4.27,1.57,1,1.38,1,1.33,1,1,50310,13:58:30,,,
99,2,3.45,1.06,1,1.33,0,1.06,1,1,50340,13:59:00,,,
100,0,3.93,1.47,1,1.19,1,1.27,1,1,50370,13:59:30,,,
101,1,4.09,1.49,1,1.30,1,1.30,0,1,50400,14:00:00,,,
102,1,4.48,1.73,0,1.35,0,1.40,1,1,50430,14:00:30,,,
102,1,3.78,1.28,0,1.21,1,1.29,1,1,50460,14:01:00,,,
101,2,3.96,1.14,1,1.17,1,1.65,1,1,50490,14:01:30,,,
101,3,3.43,1.17,1,1.11,0,1.14,1,1,50520,14:02:00,,,
100,5,3.57,1.16,0,1.19,1,1.23,1,1,50550,14:02:30,,,
99,2,3.91,1.46,0,1.37,0,1.07,1,1,50580,14:03:00,,,
100,1,3.82,1.62,0,1.16,1,1.05,0,1,50610,14:03:30,,,
101,4,3.70,1.17,1,1.39,0,1.14,1,1,50640,14:04:00,,,
101,4,4.42,1.45,1,1.36,1,1.61,0,1,50670,14:04:30,,,
101,1,4.19,1.68,0,1.43,0,1.08,1,1,50700,14:05:00,,,
102,1,3.84,1.40,0,1.35,1,1.09,1,1,50730,14:05:30,,,
102,5,4.36,1.37,1,1.19,1,1.79,0,1,50760,14:06:00,,,
102,2,4.54,1.52,0,1.71,0,1.31,1,1,50790,14:06:30,,,
103,2,4.20,1.41,1,1.17,1,1.61,1,1,50820,14:07:00,,,
103,1,3.89,1.19,1,1.53,1,1.17,0,1,50850,14:07:30,,,
103,2,4.47,1.66,1,1.59,1,1.22,1,1,50880,14:08:00,,,
103,2,4.41,1.64,1,1.53,0,1.24,0,1,50910,14:08:30,,,
103,2,7.77,1.43,1,1.22,1,1.11,1,1,50940,14:09:00,,,
103,4,4.39,1.81,0,1.23,0,1.35,1,1,50970,14:09:30,,,
103,5,4.31,1.32,1,1.25,0,1.74,1,1,51000,14:10:00,,,
104,2,4.40,1.47,0,1.51,0,1.42,0,0,51030,14:10:30,,,
103,5,4.59,1.56,0,1.19,1,1.83,1,1,51060,14:11:00,,,
103,5,4.49,1.72,1,1.30,0,1.47,1,1,51090,14:11:30,,,
102,5,4.48,1.50,0,1.36,0,1.62,0,0,51120,14:12:00,,,
103,1,4.21,1.69,1,1.33,0,1.20,0,1,51150,14:12:30,,,
104,5,4.82,1.55,1,1.78,1,1.48,0,1,51180,14:13:00,,,
105,5,5.00,1.86,1,1.42,0,1.72,0,1,51210,14:13:30,,,
106,0,3.77,1.51,1,1.12,0,1.14,1,1,51240,14:14:00,,,
106,0,4.83,1.77,1,1.63,0,1.43,1,1,51270,14:14:30,,,
106,4,4.05,1.20,0,1.48,0,1.37,0,0,51300,14:15:00,,,
107,4,3.83,1.33,0,1.23,0,1.28,0,0,51330,14:15:30,,,
107,1,4.19,1.51,0,1.44,1,1.24,0,1,51360,14:16:00,,,
108,2,4.45,1.23,0,1.36,1,1.86,1,1,51390,14:16:30,,,
108,5,4.75,1.80,0,1.24,0,1.72,0,0,51420,14:17:00,,,
108,3,4.30,1.25,0,1.42,1,1.63,1,1,51450,14:17:30,,,
109,3,4.86,1.86,1,1.26,1,1.73,1,1,51480,14:18:00,,,
109,5,4.60,1.74,1,1.50,1,1.36,1,1,51510,14:18:30,,,
109,3,5.03,1.70,1,1.54,0,1.79,0,1,51540,14:19:00,,,
109,3,5.06,1.47,1,1.91,0,1.68,0,1,51570,14:19:30,,,
108,0,4.34,1.74,0,1.50,0,1.10,1,1,51600,14:20:00,,,
109,3,3.84,1.22,0,1.45,1,1.18,0,1,51630,14:20:30,,,
109,1,4.03,1.56,0,1.16,0,1.30,0,0,51660,14:21:00,,,
108,2,4.47,1.25,1,1.69,1,1.53,0,1,51690,14:21:30,,,
108,1,3.89,1.33,0,1.38,1,1.18,1,1,51720,14:22:00,,,
107,4,4.42,1.45,0,1.67,0,1.30,0,0,51750,14:22:30,,,
107,1,4.86,1.75,0,1.31,0,1.79,0,0,51780,14:23:00,,,
107,3,4.13,1.38,0,1.19,0,1.56,0,0,51810,14:23:30,,,
108,4,4.22,1.25,1,1.40,0,1.57,0,1,51840,14:24:00,,,
108,0,4.14,1.66,1,1.23,0,1.26,1,1,51870,14:24:30,,,
108,0,4.09,1.19,1,1.77,1,1.14,0,1,51900,14:25:00,,,
108,3,4.13,1.74,1,1.18,0,1.21,0,1,51930,14:25:30,,,
108,1,4.21,1.15,0,1.83,0,1.23,0,0,51960,14:26:00,,,
109,1,4.15,1.17,0,1.66,0,1.33,0,0,51990,14:26:30,,,
